status	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	dist_4	match_4	dist_5	match_5	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	1	write	meljan	𐌼𐌴𐌻𐌾𐌰𐌽	yes	0	mēljan: enroll, inscribe, record (2), register (V.), write, write do...	1	mērjan: broadcast (V.), evangelize, preach the gospel, preach tiding...	2	saljan: be a guest of, lodge (V.) (intr.), make a tributary offering...	2	huljan: cover (V.), put a cover on, veil (V.)	2	lēwjan: betray in an act of opportunism, hand over in an opportunist...	it seemed good to me also, having traced the course of all things accurately from the first, to write to you in order, most excellent Theophilus;	galeikaida jah mis jah ahmin weihamma fram anastodeinai allaim glaggwuba afarlaistjandin gahahjo þus meljan, batista Þaiaufeilu,	𐌲𐌰𐌻𐌴𐌹𐌺𐌰𐌹𐌳𐌰 𐌾𐌰𐌷 𐌼𐌹𐍃 𐌾𐌰𐌷 𐌰𐌷𐌼𐌹𐌽 𐍅𐌴𐌹𐌷𐌰𐌼𐌼𐌰 𐍆𐍂𐌰𐌼 𐌰𐌽𐌰𐍃𐍄𐍉𐌳𐌴𐌹𐌽𐌰𐌹 𐌰𐌻𐌻𐌰𐌹𐌼 𐌲𐌻𐌰𐌲𐌲𐍅𐌿𐌱𐌰 𐌰𐍆𐌰𐍂𐌻𐌰𐌹𐍃𐍄𐌾𐌰𐌽𐌳𐌹𐌽 𐌲𐌰𐌷𐌰𐌷𐌾𐍉 𐌸𐌿𐍃 𐌼𐌴𐌻𐌾𐌰𐌽, 𐌱𐌰𐍄𐌹𐍃𐍄𐌰 𐌸𐌰𐌹𐌰𐌿𐍆𐌴𐌹𐌻𐌿,
okay	1	priest	gudja	𐌲𐌿𐌳𐌾𐌰	yes	0	gudja: priest	1	ludja: face (N.), facial features, physiognomy	2	gauja: inhabitant of a region, people of a country	2	guma: male human being, man (M.)	2	dēdja: culprit, „doer“	There was in the days of Herod, the king of Judea, a certain priest named Zacharias, of the priestly division of Abijah. He had a wife of the daughters of Aaron, and her name was Elizabeth.	was in dagam Herodes þiudanis Iudaias gudja namin Zakarias, us afaram Abijins, jah qeins is us dauhtrum Aharons, jah namo izos Aileisabaiþ.	𐍅𐌰𐍃 𐌹𐌽 𐌳𐌰𐌲𐌰𐌼 𐌷𐌴𐍂𐍉𐌳𐌴𐍃 𐌸𐌹𐌿𐌳𐌰𐌽𐌹𐍃 𐌹𐌿𐌳𐌰𐌹𐌰𐍃 𐌲𐌿𐌳𐌾𐌰 𐌽𐌰𐌼𐌹𐌽 𐌶𐌰𐌺𐌰𐍂𐌹𐌰𐍃, 𐌿𐍃 𐌰𐍆𐌰𐍂𐌰𐌼 𐌰𐌱𐌹𐌾𐌹𐌽𐍃, 𐌾𐌰𐌷 𐌵𐌴𐌹𐌽𐍃 𐌹𐍃 𐌿𐍃 𐌳𐌰𐌿𐌷𐍄𐍂𐌿𐌼 𐌰𐌷𐌰𐍂𐍉𐌽𐍃, 𐌾𐌰𐌷 𐌽𐌰𐌼𐍉 𐌹𐌶𐍉𐍃 𐌰𐌹𐌻𐌴𐌹𐍃𐌰𐌱𐌰𐌹𐌸.
okay	1	barren	stairo	𐍃𐍄𐌰𐌹𐍂𐍉	yes	0	staírō: barren woman, sterile woman	1	staírnō: star (N.); lat. stella	2	saio: bearer of official tidings, court messenger	2	staiga: footpath, lane, path, walkway, way	2	ūtaþrō: from outside, from without	But they had no child, because Elizabeth was barren, and they both were well advanced in years.	jah ni was im barne, unte was Aileisabaiþ stairo, jah ba framaldra dage seinaize wesun.	𐌾𐌰𐌷 𐌽𐌹 𐍅𐌰𐍃 𐌹𐌼 𐌱𐌰𐍂𐌽𐌴, 𐌿𐌽𐍄𐌴 𐍅𐌰𐍃 𐌰𐌹𐌻𐌴𐌹𐍃𐌰𐌱𐌰𐌹𐌸 𐍃𐍄𐌰𐌹𐍂𐍉, 𐌾𐌰𐌷 𐌱𐌰 𐍆𐍂𐌰𐌼𐌰𐌻𐌳𐍂𐌰 𐌳𐌰𐌲𐌴 𐍃𐌴𐌹𐌽𐌰𐌹𐌶𐌴 𐍅𐌴𐍃𐌿𐌽.
okay	1	lot	hlauts	𐌷𐌻𐌰𐌿𐍄𐍃	yes	0	hlauts: alloted portion, allotment, inheritance, lot (N.)	1	blauts: bare (Adj.)	1	flauts: boastful, bragging (Adj.), conceited	2	blauþs: beaten, powerless, stricken from power	2	hafts: bound (Adj.), joined, laden with, subject to	according to the custom of the priest's office, his lot was to enter into the temple of the Lord and burn incense.	bi biuhtja gudjinassaus hlauts imma urrann du saljan, atgaggands in alh fraujins,	𐌱𐌹 𐌱𐌹𐌿𐌷𐍄𐌾𐌰 𐌲𐌿𐌳𐌾𐌹𐌽𐌰𐍃𐍃𐌰𐌿𐍃 𐌷𐌻𐌰𐌿𐍄𐍃 𐌹𐌼𐌼𐌰 𐌿𐍂𐍂𐌰𐌽𐌽 𐌳𐌿 𐍃𐌰𐌻𐌾𐌰𐌽, 𐌰𐍄𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐍃 𐌹𐌽 𐌰𐌻𐌷 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃,
okay	1	multitude	hiuhma	𐌷𐌹𐌿𐌷𐌼𐌰	yes	0	hiuhma: crowd (N.), heap (N.), mass (N.), multitude	2	hliuma: ability to hear, ears (= hliumans), ears (= hliumans); ?, he...	2	milhma: cloud (N.)	3	hiufan: lament (V.), sing a dirge, sing a threnody, wail (V.)	3	aúhuma: above, higher	The whole multitude of the people were praying outside at the hour of incense.	jah alls hiuhma was manageins beidandans uta hveilai þwmiamins.	𐌾𐌰𐌷 𐌰𐌻𐌻𐍃 𐌷𐌹𐌿𐌷𐌼𐌰 𐍅𐌰𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽𐍃 𐌱𐌴𐌹𐌳𐌰𐌽𐌳𐌰𐌽𐍃 𐌿𐍄𐌰 𐍈𐌴𐌹𐌻𐌰𐌹 𐌸𐍅𐌼𐌹𐌰𐌼𐌹𐌽𐍃.
okay	1	outside	uta	𐌿𐍄𐌰	yes	0	ūta: out, outside, without	1	nuta: capturer, catcher, fisher	1	ēta: eater	1	ūt: forth, out, outside, outwards	1	ufta: frequently, often	The whole multitude of the people were praying outside at the hour of incense.	jah alls hiuhma was manageins beidandans uta hveilai þwmiamins.	𐌾𐌰𐌷 𐌰𐌻𐌻𐍃 𐌷𐌹𐌿𐌷𐌼𐌰 𐍅𐌰𐍃 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽𐍃 𐌱𐌴𐌹𐌳𐌰𐌽𐌳𐌰𐌽𐍃 𐌿𐍄𐌰 𐍈𐌴𐌹𐌻𐌰𐌹 𐌸𐍅𐌼𐌹𐌰𐌼𐌹𐌽𐍃.
okay	1	angel	aggilus	𐌰𐌲𐌲𐌹𐌻𐌿𐍃	yes	0	aggilus: angel	1	Aggils: Angle	2	aglus: difficult, toilsome	2	asilus: donkey	2	aggwus: narrow (Adj.)	An angel of the Lord appeared to him, standing on the right side of the altar of incense.	warþ þan imma in siunai aggilus fraujins standands af taihswon hunslastadis þwmiamins.	𐍅𐌰𐍂𐌸 𐌸𐌰𐌽 𐌹𐌼𐌼𐌰 𐌹𐌽 𐍃𐌹𐌿𐌽𐌰𐌹 𐌰𐌲𐌲𐌹𐌻𐌿𐍃 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃 𐍃𐍄𐌰𐌽𐌳𐌰𐌽𐌳𐍃 𐌰𐍆 𐍄𐌰𐌹𐌷𐍃𐍅𐍉𐌽 𐌷𐌿𐌽𐍃𐌻𐌰𐍃𐍄𐌰𐌳𐌹𐍃 𐌸𐍅𐌼𐌹𐌰𐌼𐌹𐌽𐍃.
okay	1	request	bida	𐌱𐌹𐌳𐌰	yes	0	bida: demand (N.), entreaty, exhortation, prayer, request (N.), su...	1	bidan: ask for, beseech	1	binda: band, ligament (N.), ligature	1	wida: cord (N.)	1	wīda: reach (N.)	But the angel said to him, "Don't be afraid, Zacharias, because your request has been heard, and your wife, Elizabeth, will bear you a son, and you shall call his name John.	qaþ þan du imma sa aggilus: ni ogs þus, Zakaria, duþe ei andhausida ist bida þeina, jah qens þeina Aileisabaiþ gabairid sunu þus, jah haitais namo is Iohannen.	𐌵𐌰𐌸 𐌸𐌰𐌽 𐌳𐌿 𐌹𐌼𐌼𐌰 𐍃𐌰 𐌰𐌲𐌲𐌹𐌻𐌿𐍃: 𐌽𐌹 𐍉𐌲𐍃 𐌸𐌿𐍃, 𐌶𐌰𐌺𐌰𐍂𐌹𐌰, 𐌳𐌿𐌸𐌴 𐌴𐌹 𐌰𐌽𐌳𐌷𐌰𐌿𐍃𐌹𐌳𐌰 𐌹𐍃𐍄 𐌱𐌹𐌳𐌰 𐌸𐌴𐌹𐌽𐌰, 𐌾𐌰𐌷 𐌵𐌴𐌽𐍃 𐌸𐌴𐌹𐌽𐌰 𐌰𐌹𐌻𐌴𐌹𐍃𐌰𐌱𐌰𐌹𐌸 𐌲𐌰𐌱𐌰𐌹𐍂𐌹𐌳 𐍃𐌿𐌽𐌿 𐌸𐌿𐍃, 𐌾𐌰𐌷 𐌷𐌰𐌹𐍄𐌰𐌹𐍃 𐌽𐌰𐌼𐍉 𐌹𐍃 𐌹𐍉𐌷𐌰𐌽𐌽𐌴𐌽.
okay	1	name	namo	𐌽𐌰𐌼𐍉	yes	0	namō: name (N.)	2	nah-: it is allowed	2	saio: bearer of official tidings, court messenger	2	naus: cadaver, corpse, dead man	2	nati: circular casting-net, fishing-net, net	But the angel said to him, "Don't be afraid, Zacharias, because your request has been heard, and your wife, Elizabeth, will bear you a son, and you shall call his name John.	qaþ þan du imma sa aggilus: ni ogs þus, Zakaria, duþe ei andhausida ist bida þeina, jah qens þeina Aileisabaiþ gabairid sunu þus, jah haitais namo is Iohannen.	𐌵𐌰𐌸 𐌸𐌰𐌽 𐌳𐌿 𐌹𐌼𐌼𐌰 𐍃𐌰 𐌰𐌲𐌲𐌹𐌻𐌿𐍃: 𐌽𐌹 𐍉𐌲𐍃 𐌸𐌿𐍃, 𐌶𐌰𐌺𐌰𐍂𐌹𐌰, 𐌳𐌿𐌸𐌴 𐌴𐌹 𐌰𐌽𐌳𐌷𐌰𐌿𐍃𐌹𐌳𐌰 𐌹𐍃𐍄 𐌱𐌹𐌳𐌰 𐌸𐌴𐌹𐌽𐌰, 𐌾𐌰𐌷 𐌵𐌴𐌽𐍃 𐌸𐌴𐌹𐌽𐌰 𐌰𐌹𐌻𐌴𐌹𐍃𐌰𐌱𐌰𐌹𐌸 𐌲𐌰𐌱𐌰𐌹𐍂𐌹𐌳 𐍃𐌿𐌽𐌿 𐌸𐌿𐍃, 𐌾𐌰𐌷 𐌷𐌰𐌹𐍄𐌰𐌹𐍃 𐌽𐌰𐌼𐍉 𐌹𐍃 𐌹𐍉𐌷𐌰𐌽𐌽𐌴𐌽.
okay	1	gladness	swegniþa	𐍃𐍅𐌴𐌲𐌽𐌹𐌸𐌰	yes	0	swēgniþa: exultation, gladness, joy, rejoicing	2	swikniþa: chastity, guiltlessness, impeccability, purifiedness, purity	2	swēriþa: dignity, honour (N.)	3	weihiþa: consecration, holiness, sanctification, sanctity	3	sleiþa: damage (N.), detriment, harm (N.), injury, loss	You will have joy and gladness; and many will rejoice at his birth.	jah wairþiþ þus faheds jah swegniþa, jah managai in gabaurþai is faginond.	𐌾𐌰𐌷 𐍅𐌰𐌹𐍂𐌸𐌹𐌸 𐌸𐌿𐍃 𐍆𐌰𐌷𐌴𐌳𐍃 𐌾𐌰𐌷 𐍃𐍅𐌴𐌲𐌽𐌹𐌸𐌰, 𐌾𐌰𐌷 𐌼𐌰𐌽𐌰𐌲𐌰𐌹 𐌹𐌽 𐌲𐌰𐌱𐌰𐌿𐍂𐌸𐌰𐌹 𐌹𐍃 𐍆𐌰𐌲𐌹𐌽𐍉𐌽𐌳.
okay	1	great	mikils	𐌼𐌹𐌺𐌹𐌻𐍃	yes	0	mikils: great, great amount of, great number of, large (Adj.), many,...	2	mikilei: greatness, immensity, majesty	2	igils: hedgehog	2	stikils: prickle (N.), thorn	2	sikls: shekel	For he will be great in the sight of the Lord, and he will drink no wine nor strong drink. He will be filled with the Holy Spirit, even from his mother's womb.	wairþiþ auk mikils in andwairþja fraujins jah wein jah leiþu ni drigkid jah ahmins weihis gafulljada nauhþan in wambai aiþeins seinaizos,	𐍅𐌰𐌹𐍂𐌸𐌹𐌸 𐌰𐌿𐌺 𐌼𐌹𐌺𐌹𐌻𐍃 𐌹𐌽 𐌰𐌽𐌳𐍅𐌰𐌹𐍂𐌸𐌾𐌰 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃 𐌾𐌰𐌷 𐍅𐌴𐌹𐌽 𐌾𐌰𐌷 𐌻𐌴𐌹𐌸𐌿 𐌽𐌹 𐌳𐍂𐌹𐌲𐌺𐌹𐌳 𐌾𐌰𐌷 𐌰𐌷𐌼𐌹𐌽𐍃 𐍅𐌴𐌹𐌷𐌹𐍃 𐌲𐌰𐍆𐌿𐌻𐌻𐌾𐌰𐌳𐌰 𐌽𐌰𐌿𐌷𐌸𐌰𐌽 𐌹𐌽 𐍅𐌰𐌼𐌱𐌰𐌹 𐌰𐌹𐌸𐌴𐌹𐌽𐍃 𐍃𐌴𐌹𐌽𐌰𐌹𐌶𐍉𐍃,
okay	1	wine	wein	𐍅𐌴𐌹𐌽	yes	0	wein: wine	1	lein: flaxen cloth, linen (N.)	1	wēpn: combat implement, weapon (N.)	1	weih: holy place, sanctuary, temple	1	swein: pig (N.), swine	For he will be great in the sight of the Lord, and he will drink no wine nor strong drink. He will be filled with the Holy Spirit, even from his mother's womb.	wairþiþ auk mikils in andwairþja fraujins jah wein jah leiþu ni drigkid jah ahmins weihis gafulljada nauhþan in wambai aiþeins seinaizos,	𐍅𐌰𐌹𐍂𐌸𐌹𐌸 𐌰𐌿𐌺 𐌼𐌹𐌺𐌹𐌻𐍃 𐌹𐌽 𐌰𐌽𐌳𐍅𐌰𐌹𐍂𐌸𐌾𐌰 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃 𐌾𐌰𐌷 𐍅𐌴𐌹𐌽 𐌾𐌰𐌷 𐌻𐌴𐌹𐌸𐌿 𐌽𐌹 𐌳𐍂𐌹𐌲𐌺𐌹𐌳 𐌾𐌰𐌷 𐌰𐌷𐌼𐌹𐌽𐍃 𐍅𐌴𐌹𐌷𐌹𐍃 𐌲𐌰𐍆𐌿𐌻𐌻𐌾𐌰𐌳𐌰 𐌽𐌰𐌿𐌷𐌸𐌰𐌽 𐌹𐌽 𐍅𐌰𐌼𐌱𐌰𐌹 𐌰𐌹𐌸𐌴𐌹𐌽𐍃 𐍃𐌴𐌹𐌽𐌰𐌹𐌶𐍉𐍃,
okay	1	old	sineigs	𐍃𐌹𐌽𐌴𐌹𐌲𐍃	yes	0	sineigs: elder, old	2	sinteins: constant, daily, everyday	2	qineins: female (Adj.)	2	wizneigs: glad, happy	2	siuneis: seer	Zacharias said to the angel, "How can I be sure of this? For I am an old man, and my wife is well advanced in years."	jah qaþ Zakarias du þamma aggilau: bihve kunnum þata? ik raihtis im sineigs, jah qens meina framaldrozei in dagam seinaim.	𐌾𐌰𐌷 𐌵𐌰𐌸 𐌶𐌰𐌺𐌰𐍂𐌹𐌰𐍃 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰 𐌰𐌲𐌲𐌹𐌻𐌰𐌿: 𐌱𐌹𐍈𐌴 𐌺𐌿𐌽𐌽𐌿𐌼 𐌸𐌰𐍄𐌰? 𐌹𐌺 𐍂𐌰𐌹𐌷𐍄𐌹𐍃 𐌹𐌼 𐍃𐌹𐌽𐌴𐌹𐌲𐍃, 𐌾𐌰𐌷 𐌵𐌴𐌽𐍃 𐌼𐌴𐌹𐌽𐌰 𐍆𐍂𐌰𐌼𐌰𐌻𐌳𐍂𐍉𐌶𐌴𐌹 𐌹𐌽 𐌳𐌰𐌲𐌰𐌼 𐍃𐌴𐌹𐌽𐌰𐌹𐌼.
okay	1	wife	qens	𐌵𐌴𐌽𐍃	yes	0	qēns: wife	1	wēns: expectation, hope (N.), hopeful anticipation	1	qēþs: speakable	2	ains: a, alone, an, anyone, once (= ainamma sinþa), one, only, sin...	2	qums: advent, arrival, coming (N.), parousia, presence	Zacharias said to the angel, "How can I be sure of this? For I am an old man, and my wife is well advanced in years."	jah qaþ Zakarias du þamma aggilau: bihve kunnum þata? ik raihtis im sineigs, jah qens meina framaldrozei in dagam seinaim.	𐌾𐌰𐌷 𐌵𐌰𐌸 𐌶𐌰𐌺𐌰𐍂𐌹𐌰𐍃 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰 𐌰𐌲𐌲𐌹𐌻𐌰𐌿: 𐌱𐌹𐍈𐌴 𐌺𐌿𐌽𐌽𐌿𐌼 𐌸𐌰𐍄𐌰? 𐌹𐌺 𐍂𐌰𐌹𐌷𐍄𐌹𐍃 𐌹𐌼 𐍃𐌹𐌽𐌴𐌹𐌲𐍃, 𐌾𐌰𐌷 𐌵𐌴𐌽𐍃 𐌼𐌴𐌹𐌽𐌰 𐍆𐍂𐌰𐌼𐌰𐌻𐌳𐍂𐍉𐌶𐌴𐌹 𐌹𐌽 𐌳𐌰𐌲𐌰𐌼 𐍃𐌴𐌹𐌽𐌰𐌹𐌼.
okay	1	speak	rodjan	𐍂𐍉𐌳𐌾𐌰𐌽	yes	0	rōdjan: communicate verbally, speak, talk (V.)	1	fōdjan: bring up, feed, nourish, nurture, rear (V.)	2	bidjan: ask, ask a favour, ask for, beg, beseech, entreat, petition ...	2	raidjan: carry (V.), direct authoritatively, enjoin, establish, inter...	2	rēdan: advise, advocate (V.), argue for, plan (V.), propose, take a...	The angel answered him, "I am Gabriel, who stands in the presence of God. I was sent to speak to you, and to bring you this good news.	jah andhafjands sa aggilus qaþ du imma: ik im Gabriel sa standands in andwairþja gudis, jah insandiþs im rodjan du þus jah wailamerjan þus þata.	𐌾𐌰𐌷 𐌰𐌽𐌳𐌷𐌰𐍆𐌾𐌰𐌽𐌳𐍃 𐍃𐌰 𐌰𐌲𐌲𐌹𐌻𐌿𐍃 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰: 𐌹𐌺 𐌹𐌼 𐌲𐌰𐌱𐍂𐌹𐌴𐌻 𐍃𐌰 𐍃𐍄𐌰𐌽𐌳𐌰𐌽𐌳𐍃 𐌹𐌽 𐌰𐌽𐌳𐍅𐌰𐌹𐍂𐌸𐌾𐌰 𐌲𐌿𐌳𐌹𐍃, 𐌾𐌰𐌷 𐌹𐌽𐍃𐌰𐌽𐌳𐌹𐌸𐍃 𐌹𐌼 𐍂𐍉𐌳𐌾𐌰𐌽 𐌳𐌿 𐌸𐌿𐍃 𐌾𐌰𐌷 𐍅𐌰𐌹𐌻𐌰𐌼𐌴𐍂𐌾𐌰𐌽 𐌸𐌿𐍃 𐌸𐌰𐍄𐌰.
okay	1	mute	dumbs	𐌳𐌿𐌼𐌱𐍃	yes	0	dumbs: dumb, mute, voiceless	2	sums: a certain one, anyone, one, some, somebody	2	numts: acceptance	2	qums: advent, arrival, coming (N.), parousia, presence	2	dulþs: Easter, celebration, festival	When he came out, he could not speak to them, and they perceived that he had seen a vision in the temple. He continued making signs to them, and remained mute.	usgaggands þan ni mahta du im rodjan, jah froþun þammei siun gasahv in alh; jah silba was bandwjands im jah gawas dumbs.	𐌿𐍃𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐍃 𐌸𐌰𐌽 𐌽𐌹 𐌼𐌰𐌷𐍄𐌰 𐌳𐌿 𐌹𐌼 𐍂𐍉𐌳𐌾𐌰𐌽, 𐌾𐌰𐌷 𐍆𐍂𐍉𐌸𐌿𐌽 𐌸𐌰𐌼𐌼𐌴𐌹 𐍃𐌹𐌿𐌽 𐌲𐌰𐍃𐌰𐍈 𐌹𐌽 𐌰𐌻𐌷; 𐌾𐌰𐌷 𐍃𐌹𐌻𐌱𐌰 𐍅𐌰𐍃 𐌱𐌰𐌽𐌳𐍅𐌾𐌰𐌽𐌳𐍃 𐌹𐌼 𐌾𐌰𐌷 𐌲𐌰𐍅𐌰𐍃 𐌳𐌿𐌼𐌱𐍃.
okay	1	house	garda	𐌲𐌰𐍂𐌳𐌰	yes	0	garda: enclosed yard, fold (N.), yard	1	gaírda: belt (N.), girdle (N.)	1	gards: court (N.), courtyard, family, homestead, house, household, ...	1	gardi: garden, yard	1	warda: guardian (F.)	It happened, when the days of his service were fulfilled, he departed to his house.	jah warþ, biþe usfullnodedun dagos andbahteis is, galaiþ du garda seinamma.	𐌾𐌰𐌷 𐍅𐌰𐍂𐌸, 𐌱𐌹𐌸𐌴 𐌿𐍃𐍆𐌿𐌻𐌻𐌽𐍉𐌳𐌴𐌳𐌿𐌽 𐌳𐌰𐌲𐍉𐍃 𐌰𐌽𐌳𐌱𐌰𐌷𐍄𐌴𐌹𐍃 𐌹𐍃, 𐌲𐌰𐌻𐌰𐌹𐌸 𐌳𐌿 𐌲𐌰𐍂𐌳𐌰 𐍃𐌴𐌹𐌽𐌰𐌼𐌼𐌰.
okay	1	wife	qens	𐌵𐌴𐌽𐍃	yes	0	qēns: wife	1	wēns: expectation, hope (N.), hopeful anticipation	1	qēþs: speakable	2	ains: a, alone, an, anyone, once (= ainamma sinþa), one, only, sin...	2	qums: advent, arrival, coming (N.), parousia, presence	After these days Elizabeth, his wife, conceived, and she hid herself five months, saying,	afaruh þan þans dagans inkilþo warþ Aileisabaiþ qens is jah galaugnida sik menoþs fimf, qiþandei:	𐌰𐍆𐌰𐍂𐌿𐌷 𐌸𐌰𐌽 𐌸𐌰𐌽𐍃 𐌳𐌰𐌲𐌰𐌽𐍃 𐌹𐌽𐌺𐌹𐌻𐌸𐍉 𐍅𐌰𐍂𐌸 𐌰𐌹𐌻𐌴𐌹𐍃𐌰𐌱𐌰𐌹𐌸 𐌵𐌴𐌽𐍃 𐌹𐍃 𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌿𐌲𐌽𐌹𐌳𐌰 𐍃𐌹𐌺 𐌼𐌴𐌽𐍉𐌸𐍃 𐍆𐌹𐌼𐍆, 𐌵𐌹𐌸𐌰𐌽𐌳𐌴𐌹:
okay	1	five	fimf	𐍆𐌹𐌼𐍆	yes	0	fimf: five	2	films: amazement, astonishment, bewildered stupor	2	filu: copious amount, copiously, much, very (Adv.)	2	timr: building timber, construction lumber	2	mimz: edible flesh; lat. caro, meat	After these days Elizabeth, his wife, conceived, and she hid herself five months, saying,	afaruh þan þans dagans inkilþo warþ Aileisabaiþ qens is jah galaugnida sik menoþs fimf, qiþandei:	𐌰𐍆𐌰𐍂𐌿𐌷 𐌸𐌰𐌽 𐌸𐌰𐌽𐍃 𐌳𐌰𐌲𐌰𐌽𐍃 𐌹𐌽𐌺𐌹𐌻𐌸𐍉 𐍅𐌰𐍂𐌸 𐌰𐌹𐌻𐌴𐌹𐍃𐌰𐌱𐌰𐌹𐌸 𐌵𐌴𐌽𐍃 𐌹𐍃 𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌿𐌲𐌽𐌹𐌳𐌰 𐍃𐌹𐌺 𐌼𐌴𐌽𐍉𐌸𐍃 𐍆𐌹𐌼𐍆, 𐌵𐌹𐌸𐌰𐌽𐌳𐌴𐌹:
okay	1	Lord	frauja	𐍆𐍂𐌰𐌿𐌾𐌰	yes	0	frauja: lord (M.), master (M.)	2	gauja: inhabitant of a region, people of a country	2	fraþjan: be intelligent, be of the opinion, comprehend, perceive, rec...	2	faúra: ahead, before, beforehand, beside, formerly, heretofore, hit...	2	rauba: booty, dress (N.), loot, robbery	"Thus has the Lord done to me in the days in which he looked at me, to take away my reproach among men."	þatei swa mis gatawida frauja in dagam þaimei insahv afniman idweit mein in mannam.	𐌸𐌰𐍄𐌴𐌹 𐍃𐍅𐌰 𐌼𐌹𐍃 𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌰 𐍆𐍂𐌰𐌿𐌾𐌰 𐌹𐌽 𐌳𐌰𐌲𐌰𐌼 𐌸𐌰𐌹𐌼𐌴𐌹 𐌹𐌽𐍃𐌰𐍈 𐌰𐍆𐌽𐌹𐌼𐌰𐌽 𐌹𐌳𐍅𐌴𐌹𐍄 𐌼𐌴𐌹𐌽 𐌹𐌽 𐌼𐌰𐌽𐌽𐌰𐌼.
okay	1	reproach	idweit	𐌹𐌳𐍅𐌴𐌹𐍄	yes	0	idweit: disgrace (N.), ignominy, reproach (N.)	2	idweitan: look at repudiatingly, regard with rejection	3	iowi: a god?	3	faírweit: attentiveness, inquisitiveness, view (N.)	3	wit: the both of us, the two of us, we two	"Thus has the Lord done to me in the days in which he looked at me, to take away my reproach among men."	þatei swa mis gatawida frauja in dagam þaimei insahv afniman idweit mein in mannam.	𐌸𐌰𐍄𐌴𐌹 𐍃𐍅𐌰 𐌼𐌹𐍃 𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌰 𐍆𐍂𐌰𐌿𐌾𐌰 𐌹𐌽 𐌳𐌰𐌲𐌰𐌼 𐌸𐌰𐌹𐌼𐌴𐌹 𐌹𐌽𐍃𐌰𐍈 𐌰𐍆𐌽𐌹𐌼𐌰𐌽 𐌹𐌳𐍅𐌴𐌹𐍄 𐌼𐌴𐌹𐌽 𐌹𐌽 𐌼𐌰𐌽𐌽𐌰𐌼.
okay	1	angel	aggilus	𐌰𐌲𐌲𐌹𐌻𐌿𐍃	yes	0	aggilus: angel	1	Aggils: Angle	2	aglus: difficult, toilsome	2	asilus: donkey	2	aggwus: narrow (Adj.)	Now in the sixth month, the angel Gabriel was sent from God to a city of Galilee, named Nazareth,	þanuh þan in menoþ saihstin insandiþs was aggilus Gabriel fram guda in baurg Galeilaias sei haitada Nazaraiþ,	𐌸𐌰𐌽𐌿𐌷 𐌸𐌰𐌽 𐌹𐌽 𐌼𐌴𐌽𐍉𐌸 𐍃𐌰𐌹𐌷𐍃𐍄𐌹𐌽 𐌹𐌽𐍃𐌰𐌽𐌳𐌹𐌸𐍃 𐍅𐌰𐍃 𐌰𐌲𐌲𐌹𐌻𐌿𐍃 𐌲𐌰𐌱𐍂𐌹𐌴𐌻 𐍆𐍂𐌰𐌼 𐌲𐌿𐌳𐌰 𐌹𐌽 𐌱𐌰𐌿𐍂𐌲 𐌲𐌰𐌻𐌴𐌹𐌻𐌰𐌹𐌰𐍃 𐍃𐌴𐌹 𐌷𐌰𐌹𐍄𐌰𐌳𐌰 𐌽𐌰𐌶𐌰𐍂𐌰𐌹𐌸,
okay	1	house	garda	𐌲𐌰𐍂𐌳𐌰	yes	0	garda: enclosed yard, fold (N.), yard	1	gaírda: belt (N.), girdle (N.)	1	gards: court (N.), courtyard, family, homestead, house, household, ...	1	gardi: garden, yard	1	warda: guardian (F.)	to a virgin pledged to be married to a man whose name was Joseph, of the house of David. The virgin's name was Mary.	du magaþai in fragibtim abin, þizei namo Iosef, us garda Daweidis, jah namo þizos magaþais Mariam.	𐌳𐌿 𐌼𐌰𐌲𐌰𐌸𐌰𐌹 𐌹𐌽 𐍆𐍂𐌰𐌲𐌹𐌱𐍄𐌹𐌼 𐌰𐌱𐌹𐌽, 𐌸𐌹𐌶𐌴𐌹 𐌽𐌰𐌼𐍉 𐌹𐍉𐍃𐌴𐍆, 𐌿𐍃 𐌲𐌰𐍂𐌳𐌰 𐌳𐌰𐍅𐌴𐌹𐌳𐌹𐍃, 𐌾𐌰𐌷 𐌽𐌰𐌼𐍉 𐌸𐌹𐌶𐍉𐍃 𐌼𐌰𐌲𐌰𐌸𐌰𐌹𐍃 𐌼𐌰𐍂𐌹𐌰𐌼.
