status	alignment_id	source	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	train_0329_d0	llm_diversify	1	still	nauhþan	𐌽𐌰𐌿𐌷𐌸𐌰𐌽	yes	0	naúhþan: still (Adv.), yet	1	naúhan: be barely adequate, be just enough	2	naúhþanuh: and as yet, still (Adv.), yet	While he still spoke, one from the ruler of the synagogue's house came, saying to him, "Your daughter is dead. Don't trouble the Teacher."	nauhþan imma rodjandin gaggiþ sums manne fram þis fauramaþleis swnagogais, qiþands du imma þatei gadauþnoda dauhtar þeina; ni draibei þana laisari.	𐌽𐌰𐌿𐌷𐌸𐌰𐌽 𐌹𐌼𐌼𐌰 𐍂𐍉𐌳𐌾𐌰𐌽𐌳𐌹𐌽 𐌲𐌰𐌲𐌲𐌹𐌸 𐍃𐌿𐌼𐍃 𐌼𐌰𐌽𐌽𐌴 𐍆𐍂𐌰𐌼 𐌸𐌹𐍃 𐍆𐌰𐌿𐍂𐌰𐌼𐌰𐌸𐌻𐌴𐌹𐍃 𐍃𐍅𐌽𐌰𐌲𐍉𐌲𐌰𐌹𐍃, 𐌵𐌹𐌸𐌰𐌽𐌳𐍃 𐌳𐌿 𐌹𐌼𐌼𐌰 𐌸𐌰𐍄𐌴𐌹 𐌲𐌰𐌳𐌰𐌿𐌸𐌽𐍉𐌳𐌰 𐌳𐌰𐌿𐌷𐍄𐌰𐍂 𐌸𐌴𐌹𐌽𐌰; 𐌽𐌹 𐌳𐍂𐌰𐌹𐌱𐌴𐌹 𐌸𐌰𐌽𐌰 𐌻𐌰𐌹𐍃𐌰𐍂𐌹.
okay	train_0454_d1	llm_diversify	1	manager	fauragaggja	𐍆𐌰𐌿𐍂𐌰𐌲𐌰𐌲𐌲𐌾𐌰	yes	0	faúragaggja: manager, steward, superintendent	1	faúragagga: house-steward, manager, superintendent, „fore-goer“	2	faúragaggi: administration, management, stewardship, superintendency	"The manager said within himself, 'What will I do, seeing that my lord is taking away the management position from me? I don't have strength to dig. I am ashamed to beg.	qaþ þan in sis sa fauragaggja: hva taujau, þandei frauja meins afnimiþ fauragaggi af mis? graban ni mag, bidjan skama mik.	𐌵𐌰𐌸 𐌸𐌰𐌽 𐌹𐌽 𐍃𐌹𐍃 𐍃𐌰 𐍆𐌰𐌿𐍂𐌰𐌲𐌰𐌲𐌲𐌾𐌰: 𐍈𐌰 𐍄𐌰𐌿𐌾𐌰𐌿, 𐌸𐌰𐌽𐌳𐌴𐌹 𐍆𐍂𐌰𐌿𐌾𐌰 𐌼𐌴𐌹𐌽𐍃 𐌰𐍆𐌽𐌹𐌼𐌹𐌸 𐍆𐌰𐌿𐍂𐌰𐌲𐌰𐌲𐌲𐌹 𐌰𐍆 𐌼𐌹𐍃? 𐌲𐍂𐌰𐌱𐌰𐌽 𐌽𐌹 𐌼𐌰𐌲, 𐌱𐌹𐌳𐌾𐌰𐌽 𐍃𐌺𐌰𐌼𐌰 𐌼𐌹𐌺.
okay	train_0470_d0	llm_diversify	1	grain	kaurno	𐌺𐌰𐌿𐍂𐌽𐍉	yes	0	kaúrnō: grain seed, granule, kernel	1	kaúrn: grain, granular fruit of the cereal grasses; lat. triticum, ...	2	kaúrus: burdensome, heavy, oppressive, weighty	The Lord said, "If you had faith like a grain of mustard seed, you would tell this sycamore tree, 'Be uprooted, and be planted in the sea,' and it would obey you.	qaþ þan frauja: jabai habaidedeiþ galaubein swe kaurno sinapis, aiþþau jus jabai qiþeiþ du bairabagma þamma: uslausei þuk us waurtim jah ussatei þuk in marein, jah andhausidedi þau izwis.	𐌵𐌰𐌸 𐌸𐌰𐌽 𐍆𐍂𐌰𐌿𐌾𐌰: 𐌾𐌰𐌱𐌰𐌹 𐌷𐌰𐌱𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌸 𐌲𐌰𐌻𐌰𐌿𐌱𐌴𐌹𐌽 𐍃𐍅𐌴 𐌺𐌰𐌿𐍂𐌽𐍉 𐍃𐌹𐌽𐌰𐍀𐌹𐍃, 𐌰𐌹𐌸𐌸𐌰𐌿 𐌾𐌿𐍃 𐌾𐌰𐌱𐌰𐌹 𐌵𐌹𐌸𐌴𐌹𐌸 𐌳𐌿 𐌱𐌰𐌹𐍂𐌰𐌱𐌰𐌲𐌼𐌰 𐌸𐌰𐌼𐌼𐌰: 𐌿𐍃𐌻𐌰𐌿𐍃𐌴𐌹 𐌸𐌿𐌺 𐌿𐍃 𐍅𐌰𐌿𐍂𐍄𐌹𐌼 𐌾𐌰𐌷 𐌿𐍃𐍃𐌰𐍄𐌴𐌹 𐌸𐌿𐌺 𐌹𐌽 𐌼𐌰𐍂𐌴𐌹𐌽, 𐌾𐌰𐌷 𐌰𐌽𐌳𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌹 𐌸𐌰𐌿 𐌹𐌶𐍅𐌹𐍃.
okay	train_0470_d4	llm_diversify	1	grain	kaurno	𐌺𐌰𐌿𐍂𐌽𐍉	yes	0	kaúrnō: grain seed, granule, kernel	1	kaúrn: grain, granular fruit of the cereal grasses; lat. triticum, ...	2	kaúrus: burdensome, heavy, oppressive, weighty	The Lord said, "If you had faith like a grain of mustard seed, you would tell this sycamore tree, 'Be uprooted, and be planted in the sea,' and it would obey you.	qaþ þan frauja: jabai habaidedeiþ galaubein swe kaurno sinapis, aiþþau jus jabai qiþeiþ du bairabagma þamma: uslausei þuk us waurtim jah ussatei þuk in marein, jah andhausidedi þau izwis.	𐌵𐌰𐌸 𐌸𐌰𐌽 𐍆𐍂𐌰𐌿𐌾𐌰: 𐌾𐌰𐌱𐌰𐌹 𐌷𐌰𐌱𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌸 𐌲𐌰𐌻𐌰𐌿𐌱𐌴𐌹𐌽 𐍃𐍅𐌴 𐌺𐌰𐌿𐍂𐌽𐍉 𐍃𐌹𐌽𐌰𐍀𐌹𐍃, 𐌰𐌹𐌸𐌸𐌰𐌿 𐌾𐌿𐍃 𐌾𐌰𐌱𐌰𐌹 𐌵𐌹𐌸𐌴𐌹𐌸 𐌳𐌿 𐌱𐌰𐌹𐍂𐌰𐌱𐌰𐌲𐌼𐌰 𐌸𐌰𐌼𐌼𐌰: 𐌿𐍃𐌻𐌰𐌿𐍃𐌴𐌹 𐌸𐌿𐌺 𐌿𐍃 𐍅𐌰𐌿𐍂𐍄𐌹𐌼 𐌾𐌰𐌷 𐌿𐍃𐍃𐌰𐍄𐌴𐌹 𐌸𐌿𐌺 𐌹𐌽 𐌼𐌰𐍂𐌴𐌹𐌽, 𐌾𐌰𐌷 𐌰𐌽𐌳𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌹 𐌸𐌰𐌿 𐌹𐌶𐍅𐌹𐍃.
okay	train_0503_d0	llm_diversify	1	two	twai	𐍄𐍅𐌰𐌹	yes	0	twai: two	1	wai: woe (Interj.)	2	swau: is it in such a way that, is it thus that, so also	"Two men went up into the temple to pray; one was a Pharisee, and the other was a tax collector.	mans twai usiddjedun in alh bidjan, ains Fareisaius jah anþar motareis.	𐌼𐌰𐌽𐍃 𐍄𐍅𐌰𐌹 𐌿𐍃𐌹𐌳𐌳𐌾𐌴𐌳𐌿𐌽 𐌹𐌽 𐌰𐌻𐌷 𐌱𐌹𐌳𐌾𐌰𐌽, 𐌰𐌹𐌽𐍃 𐍆𐌰𐍂𐌴𐌹𐍃𐌰𐌹𐌿𐍃 𐌾𐌰𐌷 𐌰𐌽𐌸𐌰𐍂 𐌼𐍉𐍄𐌰𐍂𐌴𐌹𐍃.
okay	train_0541_d0	llm_diversify	1	mina	skatts	𐍃𐌺𐌰𐍄𐍄𐍃	yes	0	skatts: coin, denarius, mina, piece of money	1	skafts: act of creation, created, creation, creature, readied, ready...	1	skauts: fringe (N.), hem (N.) (1), projecting edge, projection, prot...	"The second came, saying, 'Your mina, Lord, has made five minas.'	jah qam anþar qiþands: frauja, skatts þeins gawaurhta fimf skattans.	𐌾𐌰𐌷 𐌵𐌰𐌼 𐌰𐌽𐌸𐌰𐍂 𐌵𐌹𐌸𐌰𐌽𐌳𐍃: 𐍆𐍂𐌰𐌿𐌾𐌰, 𐍃𐌺𐌰𐍄𐍄𐍃 𐌸𐌴𐌹𐌽𐍃 𐌲𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌰 𐍆𐌹𐌼𐍆 𐍃𐌺𐌰𐍄𐍄𐌰𐌽𐍃.
okay	train_0542_d0	llm_diversify	1	over	ufaro	𐌿𐍆𐌰𐍂𐍉	yes	0	ufarō: above, atop, in supervision of, on top, on top of, over, ove...	1	ufar: above, over	1	ufara: superior, the one above	"So he said to him, 'And you are to be over five cities.'	qaþ þan jah du þamma: jah þu sijais ufaro fimf baurgim.	𐌵𐌰𐌸 𐌸𐌰𐌽 𐌾𐌰𐌷 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰: 𐌾𐌰𐌷 𐌸𐌿 𐍃𐌹𐌾𐌰𐌹𐍃 𐌿𐍆𐌰𐍂𐍉 𐍆𐌹𐌼𐍆 𐌱𐌰𐌿𐍂𐌲𐌹𐌼.
okay	train_0600_d1	llm_diversify	1	to be	wisan	𐍅𐌹𐍃𐌰𐌽	yes	0	wisan: be, be in being, be present, continue, dine, eat a good meal...	1	wigan: armed conflict, move (V.), war	1	lisan: assemble, collect (V.), gather	He said to them, "Why do they say that the Christ is David's son?	qaþ þan du im: hvaiwa qiþand Xristu sunu Daweidis wisan?	𐌵𐌰𐌸 𐌸𐌰𐌽 𐌳𐌿 𐌹𐌼: 𐍈𐌰𐌹𐍅𐌰 𐌵𐌹𐌸𐌰𐌽𐌳 𐍇𐍂𐌹𐍃𐍄𐌿 𐍃𐌿𐌽𐌿 𐌳𐌰𐍅𐌴𐌹𐌳𐌹𐍃 𐍅𐌹𐍃𐌰𐌽?
okay	train_0641_d0	llm_diversify	1	again	aftra	𐌰𐍆𐍄𐍂𐌰	yes	0	aftra: again, back (Adv.), backwards, once more	1	afta: behind	1	afara: descendant	When he entered again into Capernaum after some days, it was heard that he was in the house.	Jah galaiþ aftra in Kafarnaum afar dagans, jah gafrehun þatei in garda ist.	𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌹𐌸 𐌰𐍆𐍄𐍂𐌰 𐌹𐌽 𐌺𐌰𐍆𐌰𐍂𐌽𐌰𐌿𐌼 𐌰𐍆𐌰𐍂 𐌳𐌰𐌲𐌰𐌽𐍃, 𐌾𐌰𐌷 𐌲𐌰𐍆𐍂𐌴𐌷𐌿𐌽 𐌸𐌰𐍄𐌴𐌹 𐌹𐌽 𐌲𐌰𐍂𐌳𐌰 𐌹𐍃𐍄.
okay	train_0649_d0	llm_diversify	1	go	gagg	𐌲𐌰𐌲𐌲	yes	0	gagg: road, street, way	1	gagga: going person	1	gaggi: walk (N.), walking (N.)	"I tell you, arise, take up your mat, and go to your house."	þus qiþa: urreis nimuh þata badi þein jah gagg du garda þeinamma.	𐌸𐌿𐍃 𐌵𐌹𐌸𐌰: 𐌿𐍂𐍂𐌴𐌹𐍃 𐌽𐌹𐌼𐌿𐌷 𐌸𐌰𐍄𐌰 𐌱𐌰𐌳𐌹 𐌸𐌴𐌹𐌽 𐌾𐌰𐌷 𐌲𐌰𐌲𐌲 𐌳𐌿 𐌲𐌰𐍂𐌳𐌰 𐌸𐌴𐌹𐌽𐌰𐌼𐌼𐌰.
okay	train_0691_d0	llm_diversify	1	sat down	gasitan	𐌲𐌰𐍃𐌹𐍄𐌰𐌽	yes	0	gasitan: sit down, take a seat	1	gamitan: apportion, measure out, mete out	2	gahaitan: announce as a pledge, call together, claim to be, convoke, p...	Again he began to teach by the seaside. A great multitude was gathered to him, so that he entered into a boat in the sea, and sat down. All the multitude were on the land by the sea.	Jah aftra Iesus dugann laisjan at marein, jah galesun sik du imma manageins filu, swaswe ina galeiþandan in skip gasitan in marein; jah alla so managei wiþra marein ana staþa was.	𐌾𐌰𐌷 𐌰𐍆𐍄𐍂𐌰 𐌹𐌴𐍃𐌿𐍃 𐌳𐌿𐌲𐌰𐌽𐌽 𐌻𐌰𐌹𐍃𐌾𐌰𐌽 𐌰𐍄 𐌼𐌰𐍂𐌴𐌹𐌽, 𐌾𐌰𐌷 𐌲𐌰𐌻𐌴𐍃𐌿𐌽 𐍃𐌹𐌺 𐌳𐌿 𐌹𐌼𐌼𐌰 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽𐍃 𐍆𐌹𐌻𐌿, 𐍃𐍅𐌰𐍃𐍅𐌴 𐌹𐌽𐌰 𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽𐌳𐌰𐌽 𐌹𐌽 𐍃𐌺𐌹𐍀 𐌲𐌰𐍃𐌹𐍄𐌰𐌽 𐌹𐌽 𐌼𐌰𐍂𐌴𐌹𐌽; 𐌾𐌰𐌷 𐌰𐌻𐌻𐌰 𐍃𐍉 𐌼𐌰𐌽𐌰𐌲𐌴𐌹 𐍅𐌹𐌸𐍂𐌰 𐌼𐌰𐍂𐌴𐌹𐌽 𐌰𐌽𐌰 𐍃𐍄𐌰𐌸𐌰 𐍅𐌰𐍃.
okay	train_0713_d0	llm_diversify	1	seed	fraiw	𐍆𐍂𐌰𐌹𐍅	yes	0	fraiw: seed (N.)	1	hraiw: carrion	2	fram: about, at, before, by, farther, forth, forwards, from, near,...	and should sleep and rise night and day, and the seed should spring up and grow, he doesn't know how.	jah slepiþ jah urreisiþ naht jah daga, jah þata fraiw keiniþ jah liudiþ swe ni wait is.	𐌾𐌰𐌷 𐍃𐌻𐌴𐍀𐌹𐌸 𐌾𐌰𐌷 𐌿𐍂𐍂𐌴𐌹𐍃𐌹𐌸 𐌽𐌰𐌷𐍄 𐌾𐌰𐌷 𐌳𐌰𐌲𐌰, 𐌾𐌰𐌷 𐌸𐌰𐍄𐌰 𐍆𐍂𐌰𐌹𐍅 𐌺𐌴𐌹𐌽𐌹𐌸 𐌾𐌰𐌷 𐌻𐌹𐌿𐌳𐌹𐌸 𐍃𐍅𐌴 𐌽𐌹 𐍅𐌰𐌹𐍄 𐌹𐍃.
okay	train_0714_d1	llm_diversify	1	ear	ahs	𐌰𐌷𐍃	yes	0	ahs: ear of grain, level-headed, sensible	1	ahsa: axis, axle, name of a-rune?	1	ans: wooden beam	For the earth bears fruit: first the blade, then the ear, then the full grain in the ear.	silbo auk airþa akran bairiþ: frumist gras, þaþroh ahs, þaþroh fulliþ kaurnis in þamma ahsa.	𐍃𐌹𐌻𐌱𐍉 𐌰𐌿𐌺 𐌰𐌹𐍂𐌸𐌰 𐌰𐌺𐍂𐌰𐌽 𐌱𐌰𐌹𐍂𐌹𐌸: 𐍆𐍂𐌿𐌼𐌹𐍃𐍄 𐌲𐍂𐌰𐍃, 𐌸𐌰𐌸𐍂𐍉𐌷 𐌰𐌷𐍃, 𐌸𐌰𐌸𐍂𐍉𐌷 𐍆𐌿𐌻𐌻𐌹𐌸 𐌺𐌰𐌿𐍂𐌽𐌹𐍃 𐌹𐌽 𐌸𐌰𐌼𐌼𐌰 𐌰𐌷𐍃𐌰.
okay	train_0736_d1	llm_diversify	1	herd	hairda	𐌷𐌰𐌹𐍂𐌳𐌰	yes	0	haírda: flock (N.), herd (N.)	1	gaírda: belt (N.), girdle (N.)	2	faírra: afar, at a great distance, far off, remote	At once Jesus gave them permission. The unclean spirits came out and entered into the pigs. The herd of about two thousand rushed down the steep bank into the sea, and they were drowned in the sea.	jah uslaubida im Iesus suns. jah usgaggandans ahmans þai unhrainjans galiþun in þo sweina, jah rann so hairda and driuson in marein; wesunuþ~þan swe twos þusundjos, jah afhvapnodedun in marein.	𐌾𐌰𐌷 𐌿𐍃𐌻𐌰𐌿𐌱𐌹𐌳𐌰 𐌹𐌼 𐌹𐌴𐍃𐌿𐍃 𐍃𐌿𐌽𐍃. 𐌾𐌰𐌷 𐌿𐍃𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐌰𐌽𐍃 𐌰𐌷𐌼𐌰𐌽𐍃 𐌸𐌰𐌹 𐌿𐌽𐌷𐍂𐌰𐌹𐌽𐌾𐌰𐌽𐍃 𐌲𐌰𐌻𐌹𐌸𐌿𐌽 𐌹𐌽 𐌸𐍉 𐍃𐍅𐌴𐌹𐌽𐌰, 𐌾𐌰𐌷 𐍂𐌰𐌽𐌽 𐍃𐍉 𐌷𐌰𐌹𐍂𐌳𐌰 𐌰𐌽𐌳 𐌳𐍂𐌹𐌿𐍃𐍉𐌽 𐌹𐌽 𐌼𐌰𐍂𐌴𐌹𐌽; 𐍅𐌴𐍃𐌿𐌽𐌿𐌸~𐌸𐌰𐌽 𐍃𐍅𐌴 𐍄𐍅𐍉𐍃 𐌸𐌿𐍃𐌿𐌽𐌳𐌾𐍉𐍃, 𐌾𐌰𐌷 𐌰𐍆𐍈𐌰𐍀𐌽𐍉𐌳𐌴𐌳𐌿𐌽 𐌹𐌽 𐌼𐌰𐍂𐌴𐌹𐌽.
okay	train_0745_d2	llm_diversify	1	much	filu	𐍆𐌹𐌻𐌿	yes	0	filu: copious amount, copiously, much, very (Adv.)	1	fill: hide (N.), skin (N.)	2	films: amazement, astonishment, bewildered stupor	and begged him much, saying, "My little daughter is at the point of death. Please come and lay your hands on her, that she may be made healthy, and live."	jah baþ ina filu, qiþands þatei dauhtar meina aftumist habaiþ, ei qimands lagjais ana þo handuns, ei ganisai jah libai.	𐌾𐌰𐌷 𐌱𐌰𐌸 𐌹𐌽𐌰 𐍆𐌹𐌻𐌿, 𐌵𐌹𐌸𐌰𐌽𐌳𐍃 𐌸𐌰𐍄𐌴𐌹 𐌳𐌰𐌿𐌷𐍄𐌰𐍂 𐌼𐌴𐌹𐌽𐌰 𐌰𐍆𐍄𐌿𐌼𐌹𐍃𐍄 𐌷𐌰𐌱𐌰𐌹𐌸, 𐌴𐌹 𐌵𐌹𐌼𐌰𐌽𐌳𐍃 𐌻𐌰𐌲𐌾𐌰𐌹𐍃 𐌰𐌽𐌰 𐌸𐍉 𐌷𐌰𐌽𐌳𐌿𐌽𐍃, 𐌴𐌹 𐌲𐌰𐌽𐌹𐍃𐌰𐌹 𐌾𐌰𐌷 𐌻𐌹𐌱𐌰𐌹.
okay	train_0779_d1	llm_diversify	1	have	haban	𐌷𐌰𐌱𐌰𐌽	yes	0	haban: be, be; ?, consider, have, have at one’s disposal, have hold...	1	taban: sacrifice (N.), sacrificial animal	1	hatan: be antipathetical toward, feel hostile toward, hate (V.), sh...	For John said to Herod, "It is not lawful for you to have your brother's wife."	qaþ auk Iohannes du Heroda þatei ni skuld ist þus haban qen broþrs þeinis.	𐌵𐌰𐌸 𐌰𐌿𐌺 𐌹𐍉𐌷𐌰𐌽𐌽𐌴𐍃 𐌳𐌿 𐌷𐌴𐍂𐍉𐌳𐌰 𐌸𐌰𐍄𐌴𐌹 𐌽𐌹 𐍃𐌺𐌿𐌻𐌳 𐌹𐍃𐍄 𐌸𐌿𐍃 𐌷𐌰𐌱𐌰𐌽 𐌵𐌴𐌽 𐌱𐍂𐍉𐌸𐍂𐍃 𐌸𐌴𐌹𐌽𐌹𐍃.
okay	train_0782_d2	llm_diversify	1	give	giba	𐌲𐌹𐌱𐌰	yes	0	giba: gift (N.), name of g-rune, present (N.), that which is given	1	gibla: edge of a roof peak, gable	1	giban: give; ?	When the daughter of Herodias herself came in and danced, she pleased Herod and those sitting with him. The king said to the young lady, "Ask me whatever you want, and I will give it to you."	jah atgaggandein inn dauhtar Herodiadins jah plinsjandein jah galeikandein Heroda jah þaim miþanakumbjandam, qaþ þiudans du þizai maujai: bidei mik þishvizuh þei wileis, jah giba þus.	𐌾𐌰𐌷 𐌰𐍄𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐌴𐌹𐌽 𐌹𐌽𐌽 𐌳𐌰𐌿𐌷𐍄𐌰𐍂 𐌷𐌴𐍂𐍉𐌳𐌹𐌰𐌳𐌹𐌽𐍃 𐌾𐌰𐌷 𐍀𐌻𐌹𐌽𐍃𐌾𐌰𐌽𐌳𐌴𐌹𐌽 𐌾𐌰𐌷 𐌲𐌰𐌻𐌴𐌹𐌺𐌰𐌽𐌳𐌴𐌹𐌽 𐌷𐌴𐍂𐍉𐌳𐌰 𐌾𐌰𐌷 𐌸𐌰𐌹𐌼 𐌼𐌹𐌸𐌰𐌽𐌰𐌺𐌿𐌼𐌱𐌾𐌰𐌽𐌳𐌰𐌼, 𐌵𐌰𐌸 𐌸𐌹𐌿𐌳𐌰𐌽𐍃 𐌳𐌿 𐌸𐌹𐌶𐌰𐌹 𐌼𐌰𐌿𐌾𐌰𐌹: 𐌱𐌹𐌳𐌴𐌹 𐌼𐌹𐌺 𐌸𐌹𐍃𐍈𐌹𐌶𐌿𐌷 𐌸𐌴𐌹 𐍅𐌹𐌻𐌴𐌹𐍃, 𐌾𐌰𐌷 𐌲𐌹𐌱𐌰 𐌸𐌿𐍃.
okay	train_0803_d2	llm_diversify	1	away from	us	𐌿𐍃	yes	0	us: away from, forth from, from, of, out of, proceeding from, si...	1	u: abbreviation for 70, u	1	uh: also, and, consequently, likewise, so then, subsequently, th...	When he had entered into a house away from the multitude, his disciples asked him about the parable.	jah þan galaiþ in gard us þizai managein, frehun ina siponjos is bi þo gajukon.	𐌾𐌰𐌷 𐌸𐌰𐌽 𐌲𐌰𐌻𐌰𐌹𐌸 𐌹𐌽 𐌲𐌰𐍂𐌳 𐌿𐍃 𐌸𐌹𐌶𐌰𐌹 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽, 𐍆𐍂𐌴𐌷𐌿𐌽 𐌹𐌽𐌰 𐍃𐌹𐍀𐍉𐌽𐌾𐍉𐍃 𐌹𐍃 𐌱𐌹 𐌸𐍉 𐌲𐌰𐌾𐌿𐌺𐍉𐌽.
okay	train_0816_d0	llm_diversify	1	Again	aftra	𐌰𐍆𐍄𐍂𐌰	yes	0	aftra: again, back (Adv.), backwards, once more	1	afta: behind	1	afara: descendant	Again he departed from the borders of Tyre and Sidon, and came to the sea of Galilee, through the midst of the region of Decapolis.	jah aftra galeiþands af markom Twre jah Seidone qam at marein Galeilaie miþ tweihnaim markom Daikapaulaios.	𐌾𐌰𐌷 𐌰𐍆𐍄𐍂𐌰 𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽𐌳𐍃 𐌰𐍆 𐌼𐌰𐍂𐌺𐍉𐌼 𐍄𐍅𐍂𐌴 𐌾𐌰𐌷 𐍃𐌴𐌹𐌳𐍉𐌽𐌴 𐌵𐌰𐌼 𐌰𐍄 𐌼𐌰𐍂𐌴𐌹𐌽 𐌲𐌰𐌻𐌴𐌹𐌻𐌰𐌹𐌴 𐌼𐌹𐌸 𐍄𐍅𐌴𐌹𐌷𐌽𐌰𐌹𐌼 𐌼𐌰𐍂𐌺𐍉𐌼 𐌳𐌰𐌹𐌺𐌰𐍀𐌰𐌿𐌻𐌰𐌹𐍉𐍃.
okay	train_0829_d0	llm_diversify	1	region	fera	𐍆𐌴𐍂𐌰	yes	0	fēra: adjacent section, collateral part, district bordering a sea,...	1	fēr: ambush (N.)	1	fērja: ambusher, spy (M.), waylayer	Immediately he entered into the boat with his disciples, and came into the region of Dalmanutha.	jah galaiþ sunsaiw in skip miþ siponjam seinaim, jah qam ana fera Magdalan.	𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌹𐌸 𐍃𐌿𐌽𐍃𐌰𐌹𐍅 𐌹𐌽 𐍃𐌺𐌹𐍀 𐌼𐌹𐌸 𐍃𐌹𐍀𐍉𐌽𐌾𐌰𐌼 𐍃𐌴𐌹𐌽𐌰𐌹𐌼, 𐌾𐌰𐌷 𐌵𐌰𐌼 𐌰𐌽𐌰 𐍆𐌴𐍂𐌰 𐌼𐌰𐌲𐌳𐌰𐌻𐌰𐌽.
okay	train_0829_d1	llm_diversify	1	region	fera	𐍆𐌴𐍂𐌰	yes	0	fēra: adjacent section, collateral part, district bordering a sea,...	1	fēr: ambush (N.)	1	fērja: ambusher, spy (M.), waylayer	Immediately he entered into the boat with his disciples, and came into the region of Dalmanutha.	jah galaiþ sunsaiw in skip miþ siponjam seinaim, jah qam ana fera Magdalan.	𐌾𐌰𐌷 𐌲𐌰𐌻𐌰𐌹𐌸 𐍃𐌿𐌽𐍃𐌰𐌹𐍅 𐌹𐌽 𐍃𐌺𐌹𐍀 𐌼𐌹𐌸 𐍃𐌹𐍀𐍉𐌽𐌾𐌰𐌼 𐍃𐌴𐌹𐌽𐌰𐌹𐌼, 𐌾𐌰𐌷 𐌵𐌰𐌼 𐌰𐌽𐌰 𐍆𐌴𐍂𐌰 𐌼𐌰𐌲𐌳𐌰𐌻𐌰𐌽.
okay	train_0831_d1	llm_diversify	1	again	aftra	𐌰𐍆𐍄𐍂𐌰	yes	0	aftra: again, back (Adv.), backwards, once more	1	afta: behind	1	afara: descendant	He left them, and again entering into the boat, departed to the other side.	jah afletands ins, galeiþands aftra in skip uslaiþ hindar marein.	𐌾𐌰𐌷 𐌰𐍆𐌻𐌴𐍄𐌰𐌽𐌳𐍃 𐌹𐌽𐍃, 𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽𐌳𐍃 𐌰𐍆𐍄𐍂𐌰 𐌹𐌽 𐍃𐌺𐌹𐍀 𐌿𐍃𐌻𐌰𐌹𐌸 𐌷𐌹𐌽𐌳𐌰𐍂 𐌼𐌰𐍂𐌴𐌹𐌽.
okay	train_0844_d1	llm_diversify	1	But	aþþan	𐌰𐌸𐌸𐌰𐌽	yes	0	aþþan: but, but nonetheless, but then, however although, though	1	alþan: grow old	2	niþan: bring into affinity, bring into kinship, help (V.), make kin...	He said to them, "But who do you say that I am?" Peter answered, "You are the Christ."	jah is qaþ du im: aþþan jus, hvana mik qiþiþ wisan? andhafjands þan Paitrus qaþ du imma: þu is Xristus.	𐌾𐌰𐌷 𐌹𐍃 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼: 𐌰𐌸𐌸𐌰𐌽 𐌾𐌿𐍃, 𐍈𐌰𐌽𐌰 𐌼𐌹𐌺 𐌵𐌹𐌸𐌹𐌸 𐍅𐌹𐍃𐌰𐌽? 𐌰𐌽𐌳𐌷𐌰𐍆𐌾𐌰𐌽𐌳𐍃 𐌸𐌰𐌽 𐍀𐌰𐌹𐍄𐍂𐌿𐍃 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰: 𐌸𐌿 𐌹𐍃 𐍇𐍂𐌹𐍃𐍄𐌿𐍃.
